time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-20T11:01:10.820Z,19.4843333333333,-155.586,49.75,2.42,ml,36,53,,0.16,hv,hv72237782,2020-11-21T01:28:04.290Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.79,0.64,0.112225311853083,22,reviewed,hv,hv
2020-11-20T10:41:55.220Z,38.2105,-117.7898,2.6,1.2,ml,16,59.49,0.051,0.11,nn,nn00785354,2020-11-20T11:00:39.389Z,"34 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-11-20T10:40:32.080Z,38.8131676,-122.7956696,2.53,0.55,md,8,116,0.0052,0.01,nc,nc73484716,2020-11-20T10:55:05.178Z,"5km NW of The Geysers, CA",earthquake,0.54,1.02,,1,automatic,nc,nc
2020-11-20T10:38:10.644Z,39.3554,-119.9897,6.3,0.3,ml,12,95.68,0.072,0.1268,nn,nn00785441,2020-11-21T02:28:24.816Z,"5 km SSE of Floriston, California",earthquake,,2,0.33,5,reviewed,nn,nn
2020-11-20T10:36:00.730Z,36.44516667,-98.78783333,6.15,0.79,ml,27,147,0.01169770451,0.09,ok,ok2020wutz,2020-11-23T17:11:30.650Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.26,10,reviewed,ok,ok
2020-11-20T10:35:58.835Z,38.5445,-119.5177,10.9,1.6,ml,22,70.81,0.205,0.1432,nn,nn00785352,2020-11-21T02:27:56.251Z,"2 km SSW of Coleville, California",earthquake,,1.9,0.58,6,reviewed,nn,nn
2020-11-20T10:24:09.810Z,38.8380013,-122.8296661,1.96,0.57,md,7,83,0.004584,0.01,nc,nc73484711,2020-11-20T10:39:07.084Z,"9km NW of The Geysers, CA",earthquake,0.48,0.81,,1,automatic,nc,nc
2020-11-20T10:10:05.966Z,38.1746,-117.8015,7.4,4,ml,31,54.57,0.056,0.1356,nn,nn00785349,2020-11-24T16:22:53.632Z,"36 km SE of Mina, Nevada",earthquake,,0.8,0.23,14,reviewed,nn,nn
2020-11-20T10:04:12.400Z,35.5923333,-117.4195,4.88,1.3,ml,35,99,0.03529,0.13,ci,ci39471375,2020-11-20T19:57:40.800Z,"20km S of Trona, CA",earthquake,0.18,0.3,0.171,20,reviewed,ci,ci
2020-11-20T09:37:38.090Z,56.113,-160.5163,150.3,2.8,ml,,,,0.47,ak,ak020exn8q19,2020-11-23T08:29:20.040Z,"44 km ENE of Nelson Lagoon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-11-20T09:33:29.650Z,35.912,-117.7333333,7.92,0.84,ml,21,54,0.07626,0.07,ci,ci39471367,2020-11-20T19:50:34.740Z,"16km E of Little Lake, CA",earthquake,0.12,0.33,0.177,8,reviewed,ci,ci
2020-11-20T09:24:22.700Z,19.4048328399658,-155.265335083008,-0.0799999982118607,2.25,md,17,45,,0.159999996,hv,hv72237627,2020-11-20T09:27:11.840Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.239999995,1.86000001,10,automatic,hv,hv
2020-11-20T09:17:59.450Z,38.8028336,-122.8225021,2.56,0.78,md,16,76,0.00797,0.02,nc,nc73484696,2020-11-20T09:32:04.683Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.66,0.14,2,automatic,nc,nc
2020-11-20T09:04:56.008Z,38.1615,-117.895,9.4,2.2,ml,29,58.61,0.019,0.1595,nn,nn00785344,2020-11-21T02:27:42.781Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.2,14,reviewed,nn,nn
2020-11-20T08:53:51.380Z,35.7186667,-117.5451667,2.21,0.98,ml,26,78,0.1058,0.15,ci,ci39471359,2020-11-20T19:46:51.456Z,"14km WSW of Searles Valley, CA",earthquake,0.18,0.37,0.132,13,reviewed,ci,ci
2020-11-20T08:46:38.050Z,33.6271667,-116.6913333,13.94,1.1,ml,60,31,0.04412,0.15,ci,ci39471351,2020-11-20T18:42:27.750Z,"8km NNW of Anza, CA",earthquake,0.13,0.23,0.266,22,reviewed,ci,ci
2020-11-20T08:43:54.310Z,16.247,-94.345,85.51,4.7,mb,,132,2.121,0.71,us,us6000cqqi,2020-11-20T22:39:56.161Z,"16 km WSW of Chahuites, Mexico",earthquake,8.5,9,0.088,39,reviewed,us,us
2020-11-20T08:39:43.413Z,63.8648,-149.2384,103.9,2,ml,,,,0.85,ak,ak020exmnpn8,2020-11-20T08:44:32.529Z,"13 km W of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-20T08:10:08.390Z,19.4063339233398,-155.320327758789,3.71000003814697,1.85,ml,34,67,,0.150000006,hv,hv72237522,2020-11-20T08:15:38.070Z,"9 km WSW of Volcano, Hawaii",earthquake,0.32,0.589999974,0.28,4,automatic,hv,hv
2020-11-20T08:08:32.823Z,54.3403,-160.94,19.84,2.4,ml,,226,0.927,0.78,us,us6000cqvh,2020-11-21T05:47:52.040Z,"114 km SSW of Sand Point, Alaska",earthquake,6.1,11.7,0.148,6,reviewed,us,us
2020-11-20T08:06:11.450Z,33.0433333,-116.3938333,6.13,0.36,ml,16,103,0.1167,0.24,ci,ci39471335,2020-11-20T18:08:35.985Z,"20km ESE of Julian, CA",earthquake,0.48,1.68,0.024,2,reviewed,ci,ci
2020-11-20T08:05:20.130Z,35.8666667,-117.6646667,6.84,0.82,ml,20,96,0.07456,0.13,ci,ci39471343,2020-11-20T18:49:08.603Z,"23km ESE of Little Lake, CA",earthquake,0.17,0.36,0.217,9,reviewed,ci,ci
2020-11-20T07:53:39.759Z,36.29433333,-98.22983333,7.21,1.24,ml,39,78,0.05128993517,0.12,ok,ok2020wuoq,2020-11-23T15:17:21.388Z,"6 km NW of Ames, Oklahoma",earthquake,,0.3,0.14,17,reviewed,ok,ok
2020-11-20T07:36:12.090Z,38.1957,-117.7353,15.7,1.3,ml,17,144.57,0.036,0.14,nn,nn00785340,2020-11-20T07:53:38.838Z,"Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-11-20T07:35:43.010Z,58.2038333333333,-155.256666666667,3.23,0.37,ml,7,137,,0.18,av,av91012618,2020-11-20T20:58:47.130Z,"85 km NW of Karluk, Alaska",earthquake,0.49,1.03,0.344201588500869,6,reviewed,av,av
2020-11-20T07:34:40.770Z,38.1655,-117.8513,7.6,0.9,ml,12,89.82,0.031,0.07,nn,nn00785339,2020-11-20T07:37:58.058Z,"33 km SE of Mina, Nevada",earthquake,,5.7,,,automatic,nn,nn
2020-11-20T07:28:44.420Z,37.6438333,-118.8996667,9.45,0.1,md,8,134,0.002316,0.02,nc,nc73484681,2020-11-20T16:23:05.147Z,"7km E of Mammoth Lakes, CA",earthquake,1.66,4.76,0.087,8,reviewed,nc,nc
2020-11-20T07:25:34.550Z,17.9568,-66.9593,8,1.98,md,13,203,0.0822,0.07,pr,pr2020325003,2020-11-20T07:49:45.645Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.4,0.77,0.16,7,reviewed,pr,pr
2020-11-20T07:24:23.323Z,62.1348,-148.3517,32.5,1.8,ml,,,,0.89,ak,ak020exlz0pn,2020-11-20T07:31:04.617Z,"38 km N of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-20T07:20:34.570Z,19.3729991912842,-155.213165283203,1.47000002861023,2.03,ml,28,103,,0.189999998,hv,hv72237447,2020-11-20T07:26:04.770Z,"8 km SSE of Volcano, Hawaii",earthquake,0.35,0.270000011,0.25,12,automatic,hv,hv
2020-11-20T07:16:57.550Z,36.0876667,-89.7765,9.37,1.45,md,13,77,0.06842,0.03,nm,nm60315427,2020-11-23T15:09:14.540Z,"4 km E of Steele, Missouri",earthquake,0.5,0.78,0.154,12,reviewed,nm,nm
2020-11-20T07:13:18.190Z,38.8116684,-122.7963333,2.52,2.17,md,46,30,0.003782,0.06,nc,nc73484661,2020-11-20T08:53:05.441Z,"5km NW of The Geysers, CA",earthquake,0.16,0.28,0.08,24,automatic,nc,nc
2020-11-20T07:10:43.458Z,60.3652,-141.5332,10.9,1.5,ml,,,,1.26,ak,ak020exlw28p,2020-11-20T16:16:51.044Z,"135 km NW of Yakutat, Alaska",ice quake,,0.3,,,automatic,ak,ak
2020-11-20T07:06:57.800Z,36.6655,-116.1563,8.2,-0.4,ml,9,205.49,0.023,0.0881,nn,nn00785437,2020-11-21T02:28:23.235Z,"44 km WNW of Indian Springs, Nevada",earthquake,,1.4,0.03,4,reviewed,nn,nn
2020-11-20T07:02:49.270Z,36.2945,-98.23083333,7.25,1.44,ml,45,78,0.05128993517,0.15,ok,ok2020wumy,2020-11-23T15:13:08.897Z,"6 km NW of Ames, Oklahoma",earthquake,,0.4,0.17,17,reviewed,ok,ok
2020-11-20T07:00:56.720Z,19.3731670379639,-155.21549987793,2.00999999046326,1.7,ml,25,104,,0.129999995,hv,hv72237417,2020-11-20T07:06:26.530Z,"7 km SSE of Volcano, Hawaii",earthquake,0.33,0.219999999,0.21,5,automatic,hv,hv
2020-11-20T06:59:31.685Z,62.919,-148.6182,58.1,1.8,ml,,,,0.71,ak,ak020exll3sd,2020-11-20T07:07:41.486Z,"55 km SSE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-20T06:55:29.580Z,33.4173333,-116.3825,14.04,2.52,ml,111,21,0.082,0.18,ci,ci39471319,2020-11-21T05:46:13.040Z,"18km N of Borrego Springs, CA",earthquake,0.11,0.25,0.212,25,reviewed,ci,ci
2020-11-20T06:55:26.280Z,33.4171667,-116.3543333,14.71,0.84,ml,17,111,0.06624,0.11,ci,ci37306204,2020-11-21T00:37:06.019Z,"18km N of Borrego Springs, CA",earthquake,0.45,0.82,0.367,3,reviewed,ci,ci
2020-11-20T06:55:09.280Z,44.4606667,-115.2141667,7.74,1.58,ml,11,81,0.307,0.15,mb,mb80476739,2020-11-20T16:03:14.960Z,"34 km NW of Stanley, Idaho",earthquake,0.36,1.32,0.29,10,reviewed,mb,mb
2020-11-20T06:53:36.730Z,38.154,-117.8898,11.7,1.5,ml,23,66.02,0.02,0.11,nn,nn00785336,2020-11-20T07:36:39.805Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-20T06:45:02.390Z,38.753334,-122.7068329,1.31,1.19,md,9,128,0.01595,0.03,nc,nc73484646,2020-11-20T08:23:04.238Z,"3km SSW of Anderson Springs, CA",earthquake,0.32,0.47,0.09,5,automatic,nc,nc
2020-11-20T06:44:54.430Z,38.7488327,-122.7060013,0.84,0.68,md,8,135,0.01949,0.05,nc,nc73484641,2020-11-20T06:59:04.708Z,"3km SSW of Anderson Springs, CA",earthquake,0.43,0.44,0.07,4,automatic,nc,nc
2020-11-20T06:41:42.182Z,39.3624,-119.9856,5.8,-0.4,ml,5,205.09,0.08,0.1111,nn,nn00785436,2020-11-21T02:28:21.801Z,"4 km SE of Floriston, California",earthquake,,7,0.43,3,reviewed,nn,nn
2020-11-20T06:40:32.253Z,63.2489,-150.5574,115.7,1.4,ml,,,,0.42,ak,ak020exlh1os,2020-11-20T16:09:10.048Z,"66 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-11-20T06:38:54.563Z,68.8819,-147.5522,10.8,2.3,ml,,,,0.48,ak,ak020exlgnmf,2020-11-20T16:00:28.909Z,"117 km NW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-11-20T06:34:17.110Z,38.1868,-117.861,12.2,1.3,ml,22,74.7,0.017,0.08,nn,nn00785333,2020-11-20T06:54:39.930Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-20T06:24:42.640Z,38.1598,-117.8685,9.8,0.9,ml,12,89.69,0.013,0.04,nn,nn00785330,2020-11-20T06:35:18.003Z,"33 km SE of Mina, Nevada",earthquake,,6.2,,,automatic,nn,nn
2020-11-20T06:22:57.460Z,35.8435,-117.6421667,4.22,0.57,ml,18,67,0.04565,0.09,ci,ci39471311,2020-11-20T19:38:19.423Z,"23km WNW of Searles Valley, CA",earthquake,0.16,0.31,0.149,9,reviewed,ci,ci
2020-11-20T06:12:31.960Z,35.8435,-117.6413333,4.57,1.37,ml,34,34,0.04512,0.11,ci,ci39471303,2020-11-20T19:34:27.580Z,"23km WNW of Searles Valley, CA",earthquake,0.12,0.25,0.164,23,reviewed,ci,ci
2020-11-20T06:11:30.997Z,39.608,-120.4065,5.6,-0.1,ml,7,104.88,0.202,0.1599,nn,nn00785435,2020-11-21T02:28:20.060Z,"1 km ESE of Sattley, California",earthquake,,5,0.26,2,reviewed,nn,nn
2020-11-20T06:10:22.785Z,38.1654,-117.8442,8.1,1.2,ml,25,63.83,0.022,0.1466,nn,nn00785325,2020-11-20T22:10:14.530Z,"34 km SE of Mina, Nevada",earthquake,,0.8,0.37,11,reviewed,nn,nn
2020-11-20T06:03:23.450Z,35.4993333,-118.4073333,2.66,0.96,ml,21,138,0.1719,0.12,ci,ci39471295,2020-11-20T19:26:16.352Z,"12km SE of Bodfish, CA",earthquake,0.29,0.9,0.15,9,reviewed,ci,ci
2020-11-20T06:02:08.840Z,38.1378,-117.9678,10.7,1.5,ml,22,90.67,0.022,0.12,nn,nn00785323,2020-11-20T06:11:19.323Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-20T06:00:53.850Z,44.9896666666667,-123.827333333333,42.38,1.64,ml,17,116,0.03888,0.16,uw,uw61691972,2020-11-24T00:12:38.250Z,"4 km ESE of Rose Lodge, Oregon",earthquake,0.43,0.71,0.240998105009927,2,reviewed,uw,uw
2020-11-20T05:55:01.527Z,38.172,-117.8287,3.6,1.9,ml,28,60.56,0.035,0.1122,nn,nn00785320,2020-11-20T19:17:12.821Z,"34 km SE of Mina, Nevada",earthquake,,0.8,0.27,13,reviewed,nn,nn
2020-11-20T05:53:59.530Z,35.1381667,-118.8856667,17.76,1.22,ml,30,51,0.04692,0.23,ci,ci39471223,2020-11-20T19:22:30.328Z,"10km SSW of Arvin, CA",earthquake,0.32,0.68,0.222,22,reviewed,ci,ci
2020-11-20T05:45:38.270Z,35.7108333,-117.5376667,11.05,0.8,ml,24,94,0.1154,0.16,ci,ci39471215,2020-11-20T19:17:19.500Z,"14km WSW of Searles Valley, CA",earthquake,0.27,0.56,0.15,15,reviewed,ci,ci
2020-11-20T05:44:31.560Z,33.3511667,-116.8181667,10.66,0.6,ml,38,37,0.03731,0.15,ci,ci39471207,2020-11-20T19:12:12.780Z,"4km E of Palomar Observatory, CA",earthquake,0.17,0.37,0.166,17,reviewed,ci,ci
2020-11-20T05:30:39.510Z,38.8255005,-122.8095016,1.56,0.56,md,10,76,0.002149,0.02,nc,nc73484621,2020-11-20T05:56:05.295Z,"7km NW of The Geysers, CA",earthquake,0.44,0.77,,1,automatic,nc,nc
2020-11-20T05:30:08.540Z,38.1698,-117.8845,13.9,1.4,ml,20,70.67,0.015,0.1,nn,nn00785317,2020-11-20T05:55:59.791Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-20T05:27:04.000Z,19.3754997253418,-155.212326049805,1.52999997138977,1.78,ml,22,110,,0.209999993,hv,hv72237277,2020-11-20T05:32:35.700Z,"7 km SSE of Volcano, Hawaii",earthquake,0.49,0.270000011,0.44,9,automatic,hv,hv
2020-11-20T05:26:19.320Z,38.1612,-117.92,12.6,1.1,ml,14,92.06,0.012,0.11,nn,nn00785314,2020-11-20T05:30:58.150Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-20T05:22:46.778Z,61.4373,-140.871,0,1.4,ml,,,,0.68,ak,ak020exkrrvr,2020-11-20T06:05:14.007Z,"109 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-20T05:22:38.323Z,38.1511,-117.9602,10.7,2.6,ml,32,47.57,0.012,0.1362,nn,nn00785309,2020-11-20T16:53:59.946Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,0.35,16,reviewed,nn,nn
2020-11-20T05:20:52.110Z,38.8115005,-122.8075027,1.38,0.87,md,16,60,0.01016,0.02,nc,nc73484611,2020-11-20T05:35:05.172Z,"6km NW of The Geysers, CA",earthquake,0.24,0.55,,1,automatic,nc,nc
2020-11-20T05:20:52.020Z,36.29133333,-98.23283333,6.55,1.3,ml,32,86,0.05488922886,0.15,ok,ok2020wujp,2020-11-23T15:02:24.224Z,"6 km NW of Ames, Oklahoma",earthquake,,0.4,0.18,13,reviewed,ok,ok
2020-11-20T05:19:44.950Z,19.3308,-67.0635,16,3.42,md,21,225,1.0069,0.25,pr,pr2020325002,2020-11-20T13:22:10.504Z,"91 km N of Isabela, Puerto Rico",earthquake,1.27,3.25,0.16,12,reviewed,pr,pr
2020-11-20T05:12:31.828Z,-21.9418,-68.5083,130.93,4.4,mb,,72,0.696,0.62,us,us6000cqpe,2020-11-20T05:38:39.040Z,"71 km NE of Calama, Chile",earthquake,6.1,9.1,0.218,6,reviewed,us,us
2020-11-20T05:12:13.912Z,60.6935,-150.6143,50,1.5,ml,,,,0.33,ak,ak020exkpk6p,2020-11-20T05:21:38.671Z,"19 km NNE of Sterling, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-20T05:09:04.221Z,38.4113,-118.7661,11.2,1.4,ml,25,66.6,0.26,0.158,nn,nn00785306,2020-11-20T21:51:32.608Z,"17 km SW of Hawthorne, Nevada",earthquake,,1.2,0.22,10,reviewed,nn,nn
2020-11-20T05:07:13.310Z,36.5386658,-121.1241684,3.29,2,md,15,115,0.05931,0.03,nc,nc73484606,2020-11-20T07:17:04.803Z,"2km ENE of Pinnacles, CA",earthquake,0.28,0.99,0.21,17,automatic,nc,nc
2020-11-20T05:00:22.941Z,40.0783,-119.6684,13.4,0.4,ml,3,177.29,0.104,0.1266,nn,nn00785428,2020-11-21T02:28:15.045Z,"15 km NNW of Sutcliffe, Nevada",earthquake,,6.4,0.38,2,reviewed,nn,nn
2020-11-20T04:53:31.480Z,34.3376667,-116.929,8.19,1.07,ml,41,83,0.07549,0.17,ci,ci39471191,2020-11-20T19:06:09.270Z,"11km N of Big Bear Lake, CA",earthquake,0.19,0.5,0.128,26,reviewed,ci,ci
2020-11-20T04:52:00.255Z,-7.4892,128.649,160.9,4,mb,,79,2.671,0.44,us,us6000cs0s,2020-11-24T23:05:17.040Z,"214 km ENE of Lospalos, Timor Leste",earthquake,10.9,12,0.211,6,reviewed,us,us
2020-11-20T04:42:13.600Z,19.1741,-66.4235,25,2.85,md,8,301,0.705,0.2,pr,pr2020325001,2020-11-20T05:33:35.365Z,"78 km N of Brenas, Puerto Rico",earthquake,1.1,13.27,0,1,reviewed,pr,pr
2020-11-20T04:37:51.510Z,35.6406667,-117.4643333,6.54,0.89,ml,23,114,0.05408,0.11,ci,ci39471175,2020-11-20T18:58:54.082Z,"15km SSW of Searles Valley, CA",earthquake,0.19,0.5,0.21,10,reviewed,ci,ci
2020-11-20T04:36:18.930Z,33.9155,-117.1618333,13.98,0.59,ml,26,45,0.03308,0.17,ci,ci39471167,2020-11-20T18:55:05.152Z,"6km E of Moreno Valley, CA",earthquake,0.28,0.55,0.118,10,reviewed,ci,ci
2020-11-20T04:33:48.350Z,41.639,-111.6781667,8.73,0.73,md,11,90,0.09057,0.12,uu,uu60024144,2020-11-20T17:04:46.060Z,"Utah",earthquake,0.54,1.11,0.288,8,reviewed,uu,uu
2020-11-20T04:33:16.750Z,41.6348333,-111.679,10.04,1.08,md,15,56,0.08977,0.14,uu,uu60419012,2020-11-20T17:04:12.710Z,"13 km ESE of Millville, Utah",earthquake,0.38,0.76,0.224,12,reviewed,uu,uu
2020-11-20T04:32:53.830Z,38.1857,-117.7802,13.1,1.4,ml,23,119.34,0.088,0.08,nn,nn00785300,2020-11-20T04:36:19.214Z,"36 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-20T04:18:39.240Z,38.1623,-117.7993,6.8,0.8,ml,12,113.23,0.06,0.04,nn,nn00785298,2020-11-20T04:33:37.834Z,"37 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-11-20T04:18:14.560Z,38.8178329,-122.8201675,2.42,0.58,md,19,48,0.009644,0.02,nc,nc73484591,2020-11-20T04:42:03.801Z,"7km NW of The Geysers, CA",earthquake,0.24,0.52,0.02,3,automatic,nc,nc
2020-11-20T04:16:20.320Z,38.8213348,-122.8126678,1.73,0.62,md,17,44,0.002887,0.02,nc,nc73484586,2020-11-20T04:31:04.716Z,"7km NW of The Geysers, CA",earthquake,0.23,0.5,0.35,2,automatic,nc,nc
2020-11-20T04:08:23.210Z,32.74,-115.8208333,10.36,1.59,ml,43,61,0.1205,0.21,ci,ci39471159,2020-11-20T18:47:57.105Z,"16km E of Ocotillo, CA",earthquake,0.23,0.48,0.153,25,reviewed,ci,ci
2020-11-20T04:04:11.668Z,57.9319,-152.791,31.2,1.9,ml,,,,0.69,ak,ak020exk2eoe,2020-11-20T04:36:05.952Z,"8 km NE of Port Lions, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-20T03:38:30.840Z,41.6136667,-111.6733333,7.57,0.94,md,5,155,0.08137,0.16,uu,uu60024134,2020-11-20T15:30:15.010Z,"14 km ESE of Millville, Utah",earthquake,2.62,2.14,0.289,4,reviewed,uu,uu
2020-11-20T03:38:14.330Z,41.631,-111.6803333,8.12,1.52,ml,21,57,0.08962,0.18,uu,uu60419002,2020-11-20T15:27:07.040Z,"13 km ESE of Millville, Utah",earthquake,0.37,0.74,0.238,3,reviewed,uu,uu
2020-11-20T03:37:43.090Z,34.092,-116.8496667,4.24,0.76,ml,18,103,0.06652,0.1,ci,ci39471151,2020-11-20T18:40:00.060Z,"18km SSE of Big Bear Lake, CA",earthquake,0.25,0.45,0.045,9,reviewed,ci,ci
2020-11-20T03:37:38.800Z,41.6281667,-111.6866667,8.87,1.15,md,9,104,0.08495,0.03,uu,uu60024139,2020-11-20T15:43:40.470Z,"12 km ESE of Millville, Utah",earthquake,0.65,0.52,0.163,8,reviewed,uu,uu
2020-11-20T03:37:32.190Z,41.629,-111.6815,9.36,1.13,md,19,53,0.08866,0.14,uu,uu60418997,2020-11-20T15:38:29.230Z,"13 km ESE of Millville, Utah",earthquake,0.36,0.61,0.289,8,reviewed,uu,uu
2020-11-20T03:32:01.100Z,38.1162,-117.8587,4.7,0.9,ml,12,123.84,0.021,0.17,nn,nn00785295,2020-11-20T03:39:57.914Z,"37 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-11-20T03:30:12.928Z,63.241,-152.3742,5.8,1.8,ml,,,,0.64,ak,ak020exjmjti,2020-11-20T04:08:02.470Z,"46 km SW of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-20T03:29:24.270Z,38.1642,-117.8442,7.4,1.5,ml,21,63.97,0.019,0.12,nn,nn00785292,2020-11-20T03:32:59.435Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-20T03:22:26.320Z,44.2905,-114.7801667,2.21,1.99,ml,12,91,0.161,0.18,mb,mb80476734,2020-11-20T16:12:30.980Z,"15 km ENE of Stanley, Idaho",earthquake,0.49,1.38,0.26,15,reviewed,mb,mb
2020-11-20T03:21:15.269Z,35.79866667,-97.1875,4.35,0.94,ml,35,86,0.08818269555,0.37,ok,ok2020wufq,2020-11-23T17:03:28.465Z,"7 km SE of Meridian, Oklahoma",earthquake,,1.3,0.19,8,reviewed,ok,ok
2020-11-20T03:19:15.545Z,-53.9263,140.5994,10,5.5,mww,,120,11.887,1.06,us,us6000cqme,2020-11-21T03:24:32.133Z,"west of Macquarie Island",earthquake,13.5,1.9,0.098,10,reviewed,us,us
2020-11-20T03:19:11.520Z,44.3081667,-115.0833333,6.44,2.13,ml,11,66,0.129,0.22,mb,mb80476729,2020-11-20T15:48:47.830Z,"15 km NW of Stanley, Idaho",earthquake,0.53,1.25,0.282,12,reviewed,mb,mb
2020-11-20T03:09:26.640Z,33.5966667,-116.8085,4.94,0.16,ml,17,100,0.03718,0.07,ci,ci39471135,2020-11-20T18:37:07.878Z,"13km WNW of Anza, CA",earthquake,0.2,0.3,0.163,7,reviewed,ci,ci
2020-11-20T03:08:30.780Z,37.1932,-117.864,0.2,1.2,ml,10,253.89,0.184,0.23,nn,nn00785290,2020-11-20T03:30:17.488Z,"37 km E of Big Pine, California",earthquake,,12.7,,,automatic,nn,nn
2020-11-20T03:07:03.289Z,63.5257,-148.7374,3.2,1.7,ml,,,,1.03,ak,ak020exjhlko,2020-11-20T03:20:17.235Z,"18 km NE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-20T03:03:05.421Z,-2.1945,-79.3589,118.22,4.1,mb,,160,1.691,1.25,us,us6000cs0x,2020-11-24T22:55:21.040Z,"8 km ENE of Coronel Marcelino Maridueña, Ecuador",earthquake,8.4,12,0.165,10,reviewed,us,us
2020-11-20T02:51:53.854Z,61.3166,-141.0369,13.2,1.2,ml,,,,0.12,ak,ak020exj5pe0,2020-11-20T03:03:25.276Z,"101 km E of McCarthy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-20T02:51:36.470Z,39.72,-110.7326667,-2.15,2.19,ml,22,47,0.01278,0.17,uu,uu60418992,2020-11-20T15:13:44.490Z,"7 km ENE of Kenilworth, Utah",earthquake,0.25,0.42,0.125,9,reviewed,uu,uu
2020-11-20T02:48:42.110Z,38.882,-123.6289978,8.17,2.65,md,27,210,0.09102,0.14,nc,nc73484576,2020-11-23T13:19:51.421Z,"7km ESE of Point Arena, CA",earthquake,0.53,0.52,0.11,24,automatic,nc,nc
2020-11-20T02:45:29.050Z,38.779335,-122.7316666,0.94,1.39,md,24,57,0.0185,0.04,nc,nc73484571,2020-11-20T05:06:04.986Z,"2km E of The Geysers, CA",earthquake,0.21,0.44,0.14,8,automatic,nc,nc
2020-11-20T02:43:19.285Z,61.3269,-141.0588,14.1,1.3,ml,,,,0.29,ak,ak020exj3wzc,2020-11-20T02:48:03.484Z,"100 km E of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-20T02:38:52.390Z,33.3685,-116.4098333,10.75,1.61,ml,73,39,0.05489,0.18,ci,ci39471111,2020-11-20T18:34:47.940Z,"13km NNW of Borrego Springs, CA",earthquake,0.15,0.26,0.125,25,reviewed,ci,ci
2020-11-20T02:36:08.340Z,33.3736667,-116.3948333,11.85,0.78,ml,34,64,0.05224,0.15,ci,ci39471103,2020-11-20T18:24:03.949Z,"13km N of Borrego Springs, CA",earthquake,0.19,0.45,0.147,14,reviewed,ci,ci
2020-11-20T02:35:36.797Z,40.3893,-119.4082,16,0.9,ml,4,303.91,0.331,0.1344,nn,nn00785427,2020-11-21T02:28:13.922Z,"21 km SSW of Empire, Nevada",earthquake,,4.2,0,1,reviewed,nn,nn
2020-11-20T02:33:56.240Z,38.8153343,-122.7603302,1.71,0.66,md,11,114,0.01604,0.02,nc,nc73484561,2020-11-20T02:48:04.106Z,"3km WSW of Cobb, CA",earthquake,0.36,0.71,0.08,2,automatic,nc,nc
2020-11-20T02:31:43.190Z,17.943,-66.8061,9,2.51,md,17,203,0.0798,0.09,pr,pr2020325000,2020-11-20T03:59:22.725Z,"Puerto Rico region",earthquake,0.46,0.54,0.27,10,reviewed,pr,pr
2020-11-20T02:19:12.430Z,61.3143,-146.6451,15,1.2,ml,,,,0.34,ak,ak020exiyqy6,2020-11-20T06:31:07.079Z,"25 km NW of Valdez, Alaska",earthquake,,0.7,,,reviewed,ak,ak
